image_path,label_path,stem,image_name,source_folder,split
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1136-00_1732533544748_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1136-00_1732533544748_Mandibular_View.txt,anonymous_003-008-1136-00_1732533544748_Mandibular_View,anonymous_003-008-1136-00_1732533544748_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1138-00_1732535496374_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1138-00_1732535496374_Mandibular_View.txt,anonymous_003-008-1138-00_1732535496374_Mandibular_View,anonymous_003-008-1138-00_1732535496374_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1140-00_1732538036389_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1140-00_1732538036389_Mandibular_View.txt,anonymous_003-008-1140-00_1732538036389_Mandibular_View,anonymous_003-008-1140-00_1732538036389_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1153-00_1732615253462_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1153-00_1732615253462_Mandibular_View.txt,anonymous_003-008-1153-00_1732615253462_Mandibular_View,anonymous_003-008-1153-00_1732615253462_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1155-00_1732617388713_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1155-00_1732617388713_Mandibular_View.txt,anonymous_003-008-1155-00_1732617388713_Mandibular_View,anonymous_003-008-1155-00_1732617388713_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1157-00_1732621902125_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1157-00_1732621902125_Mandibular_View.txt,anonymous_003-008-1157-00_1732621902125_Mandibular_View,anonymous_003-008-1157-00_1732621902125_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1159-00_1732624088230_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1159-00_1732624088230_Mandibular_View.txt,anonymous_003-008-1159-00_1732624088230_Mandibular_View,anonymous_003-008-1159-00_1732624088230_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1161-00_1732625893707_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1161-00_1732625893707_Mandibular_View.txt,anonymous_003-008-1161-00_1732625893707_Mandibular_View,anonymous_003-008-1161-00_1732625893707_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1163-00_1732627585033_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1163-00_1732627585033_Mandibular_View.txt,anonymous_003-008-1163-00_1732627585033_Mandibular_View,anonymous_003-008-1163-00_1732627585033_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1177-00_1732701629982_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1177-00_1732701629982_Mandibular_View.txt,anonymous_003-008-1177-00_1732701629982_Mandibular_View,anonymous_003-008-1177-00_1732701629982_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1184-00_1732710518322_Mandibular_View.txt,anonymous_003-008-1184-00_1732710518322_Mandibular_View,anonymous_003-008-1184-00_1732710518322_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1186-00_1732712771292_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1186-00_1732712771292_Mandibular_View.txt,anonymous_003-008-1186-00_1732712771292_Mandibular_View,anonymous_003-008-1186-00_1732712771292_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1188-00_1732714947165_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1188-00_1732714947165_Mandibular_View.txt,anonymous_003-008-1188-00_1732714947165_Mandibular_View,anonymous_003-008-1188-00_1732714947165_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1202-00_1732788831480_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1202-00_1732788831480_Mandibular_View.txt,anonymous_003-008-1202-00_1732788831480_Mandibular_View,anonymous_003-008-1202-00_1732788831480_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1204-00_1732791234357_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1204-00_1732791234357_Mandibular_View.txt,anonymous_003-008-1204-00_1732791234357_Mandibular_View,anonymous_003-008-1204-00_1732791234357_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1206-00_1732794547718_Mandibular_View.txt,anonymous_003-008-1206-00_1732794547718_Mandibular_View,anonymous_003-008-1206-00_1732794547718_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1219-00_1732874037311_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1219-00_1732874037311_Mandibular_View.txt,anonymous_003-008-1219-00_1732874037311_Mandibular_View,anonymous_003-008-1219-00_1732874037311_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1222-00_1732876045526_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1222-00_1732876045526_Mandibular_View.txt,anonymous_003-008-1222-00_1732876045526_Mandibular_View,anonymous_003-008-1222-00_1732876045526_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1225-00_1732878129340_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1225-00_1732878129340_Mandibular_View.txt,anonymous_003-008-1225-00_1732878129340_Mandibular_View,anonymous_003-008-1225-00_1732878129340_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1227-00_1732879520454_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1227-00_1732879520454_Mandibular_View.txt,anonymous_003-008-1227-00_1732879520454_Mandibular_View,anonymous_003-008-1227-00_1732879520454_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1229-00_1732885041482_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1229-00_1732885041482_Mandibular_View.txt,anonymous_003-008-1229-00_1732885041482_Mandibular_View,anonymous_003-008-1229-00_1732885041482_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1243-00_1732960942070_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1243-00_1732960942070_Mandibular_View.txt,anonymous_003-008-1243-00_1732960942070_Mandibular_View,anonymous_003-008-1243-00_1732960942070_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1245-00_1732962951746_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1245-00_1732962951746_Mandibular_View.txt,anonymous_003-008-1245-00_1732962951746_Mandibular_View,anonymous_003-008-1245-00_1732962951746_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1247-00_1732965457605_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1247-00_1732965457605_Mandibular_View.txt,anonymous_003-008-1247-00_1732965457605_Mandibular_View,anonymous_003-008-1247-00_1732965457605_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1251-00_1732969328065_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1251-00_1732969328065_Mandibular_View.txt,anonymous_003-008-1251-00_1732969328065_Mandibular_View,anonymous_003-008-1251-00_1732969328065_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1253-00_1732971070859_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1253-00_1732971070859_Mandibular_View.txt,anonymous_003-008-1253-00_1732971070859_Mandibular_View,anonymous_003-008-1253-00_1732971070859_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1267-00_1733133235976_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1267-00_1733133235976_Mandibular_View.txt,anonymous_003-008-1267-00_1733133235976_Mandibular_View,anonymous_003-008-1267-00_1733133235976_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1269-00_1733136061634_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1269-00_1733136061634_Mandibular_View.txt,anonymous_003-008-1269-00_1733136061634_Mandibular_View,anonymous_003-008-1269-00_1733136061634_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1271-00_1733138221922_Mandibular_View.txt,anonymous_003-008-1271-00_1733138221922_Mandibular_View,anonymous_003-008-1271-00_1733138221922_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1273-00_1733140554614_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1273-00_1733140554614_Mandibular_View.txt,anonymous_003-008-1273-00_1733140554614_Mandibular_View,anonymous_003-008-1273-00_1733140554614_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1287-00_1733305972323_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1287-00_1733305972323_Mandibular_View.txt,anonymous_003-008-1287-00_1733305972323_Mandibular_View,anonymous_003-008-1287-00_1733305972323_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1289-00_1733308999573_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1289-00_1733308999573_Mandibular_View.txt,anonymous_003-008-1289-00_1733308999573_Mandibular_View,anonymous_003-008-1289-00_1733308999573_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1291-00_1733311003393_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1291-00_1733311003393_Mandibular_View.txt,anonymous_003-008-1291-00_1733311003393_Mandibular_View,anonymous_003-008-1291-00_1733311003393_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1295-00_1733315710222_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1295-00_1733315710222_Mandibular_View.txt,anonymous_003-008-1295-00_1733315710222_Mandibular_View,anonymous_003-008-1295-00_1733315710222_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1297-00_1733317999923_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1297-00_1733317999923_Mandibular_View.txt,anonymous_003-008-1297-00_1733317999923_Mandibular_View,anonymous_003-008-1297-00_1733317999923_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1305-00_1733394975162_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1305-00_1733394975162_Mandibular_View.txt,anonymous_003-008-1305-00_1733394975162_Mandibular_View,anonymous_003-008-1305-00_1733394975162_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1307-00_1733399296706_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1307-00_1733399296706_Mandibular_View.txt,anonymous_003-008-1307-00_1733399296706_Mandibular_View,anonymous_003-008-1307-00_1733399296706_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1308-00_1733401560725_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1308-00_1733401560725_Mandibular_View.txt,anonymous_003-008-1308-00_1733401560725_Mandibular_View,anonymous_003-008-1308-00_1733401560725_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1309-00_1733401965672_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1309-00_1733401965672_Mandibular_View.txt,anonymous_003-008-1309-00_1733401965672_Mandibular_View,anonymous_003-008-1309-00_1733401965672_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1311-00_1733404330359_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1311-00_1733404330359_Mandibular_View.txt,anonymous_003-008-1311-00_1733404330359_Mandibular_View,anonymous_003-008-1311-00_1733404330359_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1323-00_1733478439118_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1323-00_1733478439118_Mandibular_View.txt,anonymous_003-008-1323-00_1733478439118_Mandibular_View,anonymous_003-008-1323-00_1733478439118_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1325-00_1733480681866_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1325-00_1733480681866_Mandibular_View.txt,anonymous_003-008-1325-00_1733480681866_Mandibular_View,anonymous_003-008-1325-00_1733480681866_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1327-00_1733484168886_Mandibular_View.txt,anonymous_003-008-1327-00_1733484168886_Mandibular_View,anonymous_003-008-1327-00_1733484168886_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1329-00_1733490890827_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1329-00_1733490890827_Mandibular_View.txt,anonymous_003-008-1329-00_1733490890827_Mandibular_View,anonymous_003-008-1329-00_1733490890827_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1346-00_1733568350332_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1346-00_1733568350332_Mandibular_View.txt,anonymous_003-008-1346-00_1733568350332_Mandibular_View,anonymous_003-008-1346-00_1733568350332_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1348-00_1733569816446_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1348-00_1733569816446_Mandibular_View.txt,anonymous_003-008-1348-00_1733569816446_Mandibular_View,anonymous_003-008-1348-00_1733569816446_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1352-00_1733573210726_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1352-00_1733573210726_Mandibular_View.txt,anonymous_003-008-1352-00_1733573210726_Mandibular_View,anonymous_003-008-1352-00_1733573210726_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1354-00_1733575459863_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1354-00_1733575459863_Mandibular_View.txt,anonymous_003-008-1354-00_1733575459863_Mandibular_View,anonymous_003-008-1354-00_1733575459863_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1370-00_1733737863866_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1370-00_1733737863866_Mandibular_View.txt,anonymous_003-008-1370-00_1733737863866_Mandibular_View,anonymous_003-008-1370-00_1733737863866_Mandibular_View.jpg,no_retractors/Mandibular,train
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1372-00_1733740703713_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1372-00_1733740703713_Mandibular_View.txt,anonymous_003-008-1372-00_1733740703713_Mandibular_View,anonymous_003-008-1372-00_1733740703713_Mandibular_View.jpg,no_retractors/Mandibular,val
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1374-00_1733742942594_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1374-00_1733742942594_Mandibular_View.txt,anonymous_003-008-1374-00_1733742942594_Mandibular_View,anonymous_003-008-1374-00_1733742942594_Mandibular_View.jpg,no_retractors/Mandibular,test
/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Images/no_retractors/Mandibular/anonymous_003-008-1376-00_1733751803903_Mandibular_View.jpg,/content/drive/MyDrive/DIS_PROJESI_007/data_extracted/intraoral_caries/Dataset/Annotations/Darknet_YOLO/no_retractors/Mandibular/anonymous_003-008-1376-00_1733751803903_Mandibular_View.txt,anonymous_003-008-1376-00_1733751803903_Mandibular_View,anonymous_003-008-1376-00_1733751803903_Mandibular_View.jpg,no_retractors/Mandibular,train
